Date 	Tmin 	Tmax
13/04/1995	25.33	25.33
19/04/1995	25.94	25.94
25/04/1995	23.11	23.11
28/04/1995	23.22	23.22
07/05/1995	24.33	24.33
11/05/1995	20.61	20.61
16/05/1995	22.33	22.33
17/05/1995	26.50	26.50
18/05/1995	22.78	22.78
21/05/1995	24.22	24.22
22/05/1995	25.06	25.06
26/05/1995	21.39	21.39
27/05/1995	22.22	22.22
29/05/1995	24.56	24.56
30/05/1995	24.39	24.39
01/06/1995	24.22	24.22
04/06/1995	27.00	27.00
05/06/1995	21.72	21.72
07/06/1995	23.56	23.56
09/06/1995	23.17	23.17
10/06/1995	25.28	25.28
12/06/1995	23.33	23.33
14/06/1995	25.33	25.33
16/06/1995	23.22	23.22
17/07/1995	26.39	26.39
20/07/1995	18.61	18.61
26/07/1995	24.22	24.22
27/07/1995	20.11	20.11
28/07/1995	21.72	21.72
10/08/1995	23.11	23.11
14/08/1995	24.33	24.33
15/08/1995	21.33	21.33
18/08/1995	25.44	25.44
20/08/1995	20.78	20.78
24/08/1995	21.50	21.50
25/08/1995	22.22	22.22
29/08/1995	23.06	23.06
30/08/1995	21.28	21.28
24/09/1995	24.50	24.50
09/10/1995	24.06	24.06
10/10/1995	25.11	25.11
11/10/1995	24.06	24.06
19/10/1995	26.39	26.39
20/10/1995	23.22	23.22
24/10/1995	22.72	22.72
26/10/1995	21.56	21.56
27/10/1995	25.22	25.22
29/10/1995	22.39	22.39
30/10/1995	21.67	21.67
08/11/1995	23.44	23.44
09/11/1995	22.72	22.72
14/11/1995	22.17	22.17
15/11/1995	25.61	25.61
16/11/1995	21.56	21.56
20/11/1995	22.61	22.61
23/11/1995	23.72	23.72
24/11/1995	23.83	23.83
28/11/1995	24.94	24.94
29/11/1995	23.78	23.78
30/11/1995	22.44	22.44
05/12/1995	25.94	25.94
06/12/1995	21.28	21.28
07/12/1995	23.72	23.72
11/12/1995	23.44	23.44
14/12/1995	25.22	25.22
19/12/1995	22.11	22.11
21/12/1995	25.89	25.89
22/12/1995	23.83	23.83
27/12/1995	23.56	23.56
04/01/1996	25.17	25.17
05/01/1996	22.33	22.33
08/01/1996	23.61	23.61
12/01/1996	20.33	20.33
18/01/1996	26.22	26.22
23/01/1996	27.06	27.06
28/01/1996	23.17	23.17
29/02/1996	21.28	21.28
08/03/1996	23.78	23.78
11/03/1996	25.83	25.83
13/03/1996	24.78	24.78
18/03/1996	23.06	23.06
21/03/1996	21.78	21.78
23/03/1996	23.33	23.33
24/03/1996	20.00	20.00
25/03/1996	21.11	21.11
26/03/1996	20.61	20.61
28/03/1996	24.33	24.33
29/03/1996	23.78	23.78
31/03/1996	21.06	21.06
07/04/1996	23.78	23.78
17/04/1996	23.17	23.17
18/04/1996	24.50	24.50
22/04/1996	26.44	26.44
29/05/1996	22.72	22.72
31/05/1996	24.89	24.89
07/06/1996	19.50	19.50
10/06/1996	20.67	20.67
11/06/1996	21.06	21.06
13/06/1996	20.44	20.44
17/06/1996	21.56	21.56
25/06/1996	20.72	20.72
26/06/1996	22.83	22.83
27/06/1996	19.50	19.50
30/06/1996	22.00	22.00
02/07/1996	24.67	24.67
03/07/1996	25.50	25.50
04/07/1996	21.22	21.22
06/07/1996	20.78	20.78
07/07/1996	24.72	24.72
10/07/1996	22.72	22.72
11/07/1996	18.44	18.44
12/07/1996	19.72	19.72
16/07/1996	19.39	19.39
17/07/1996	20.11	20.11
19/07/1996	18.28	18.28
21/07/1996	22.17	22.17
22/07/1996	23.33	23.33
25/07/1996	21.06	21.06
26/07/1996	21.11	21.11
27/07/1996	25.44	25.44
28/07/1996	24.78	24.78
31/07/1996	23.50	23.50
05/08/1996	22.22	22.22
06/08/1996	24.00	24.00
08/08/1996	21.72	21.72
09/08/1996	23.00	23.00
10/08/1996	24.00	24.00
14/08/1996	21.61	21.61
15/08/1996	24.11	24.11
17/08/1996	20.39	20.39
20/08/1996	22.89	22.89
21/08/1996	21.39	21.39
22/08/1996	19.78	19.78
25/08/1996	24.39	24.39
26/08/1996	24.61	24.61
30/08/1996	21.22	21.22
31/08/1996	22.28	22.28
04/09/1996	22.89	22.89
05/09/1996	22.83	22.83
09/09/1996	22.78	22.78
10/09/1996	23.56	23.56
13/09/1996	21.72	21.72
14/09/1996	24.33	24.33
15/09/1996	25.89	25.89
19/09/1996	22.44	22.44
20/09/1996	22.39	22.39
24/09/1996	21.17	21.17
25/09/1996	21.94	21.94
26/09/1996	21.39	21.39
27/09/1996	26.39	26.39
29/09/1996	22.89	22.89
30/09/1996	20.33	20.33
01/10/1996	19.94	19.94
04/10/1996	22.22	22.22
05/10/1996	23.17	23.17
06/10/1996	23.39	23.39
07/10/1996	22.78	22.78
08/10/1996	22.33	22.33
09/10/1996	24.28	24.28
10/10/1996	22.28	22.28
12/10/1996	26.56	26.56
13/10/1996	27.50	27.50
14/10/1996	28.33	28.33
15/10/1996	25.06	25.06
22/10/1996	21.00	21.00
23/10/1996	24.28	24.28
24/10/1996	22.22	22.22
25/10/1996	23.61	23.61
31/10/1996	25.11	25.11
08/11/1996	23.33	23.33
24/11/1996	22.44	22.44
28/11/1996	20.78	20.78
29/11/1996	20.61	20.61
06/12/1996	25.11	25.11
07/12/1996	24.67	24.67
08/12/1996	22.67	22.67
10/12/1996	24.83	24.83
12/12/1996	27.83	27.83
13/12/1996	24.89	24.89
15/12/1996	21.39	21.39
18/12/1996	23.67	23.67
28/12/1996	22.83	22.83
07/01/1997	25.50	25.50
27/01/1997	25.72	25.72
01/02/1997	23.67	23.67
09/02/1997	24.67	24.67
21/02/1997	23.11	23.11
08/03/1997	26.22	26.22
13/03/1997	28.11	28.11
15/04/1997	26.39	26.39
22/04/1997	21.44	21.44
24/04/1997	19.50	19.50
25/04/1997	25.00	25.00
26/04/1997	22.44	22.44
30/04/1997	22.22	22.22
02/05/1997	22.67	22.67
04/05/1997	22.28	22.28
05/05/1997	24.39	24.39
06/05/1997	21.67	21.67
08/05/1997	22.56	22.56
11/05/1997	21.33	21.33
12/05/1997	21.61	21.61
13/05/1997	21.28	21.28
17/05/1997	20.50	20.50
18/05/1997	22.44	22.44
22/05/1997	24.28	24.28
23/05/1997	24.89	24.89
24/05/1997	25.00	25.00
27/05/1997	25.44	25.44
28/05/1997	23.28	23.28
29/05/1997	24.89	24.89
30/05/1997	24.11	24.11
31/05/1997	23.94	23.94
01/06/1997	24.50	24.50
06/06/1997	23.17	23.17
09/06/1997	25.83	25.83
21/06/1997	21.39	21.39
24/06/1997	21.94	21.94
26/06/1997	24.06	24.06
27/06/1997	23.83	23.83
06/07/1997	19.44	19.44
11/07/1997	22.11	22.11
12/07/1997	22.78	22.78
21/07/1997	22.67	22.67
25/07/1997	23.94	23.94
26/07/1997	21.78	21.78
27/07/1997	26.78	26.78
28/07/1997	22.78	22.78
30/07/1997	27.83	27.83
31/07/1997	24.22	24.22
07/08/1997	25.33	25.33
08/08/1997	18.67	18.67
10/08/1997	25.11	25.11
13/08/1997	23.11	23.11
15/08/1997	23.33	23.33
18/08/1997	23.61	23.61
20/08/1997	22.94	22.94
21/08/1997	23.33	23.33
22/08/1997	21.11	21.11
24/08/1997	27.50	27.50
25/08/1997	19.06	19.06
27/08/1997	24.22	24.22
29/08/1997	22.89	22.89
30/08/1997	23.83	23.83
31/08/1997	25.78	25.78
02/09/1997	24.94	24.94
03/09/1997	23.94	23.94
06/09/1997	27.39	27.39
08/09/1997	25.94	25.94
09/09/1997	28.83	28.83
10/09/1997	25.50	25.50
15/09/1997	26.28	26.28
16/09/1997	24.67	24.67
19/09/1997	28.44	28.44
22/09/1997	29.28	29.28
23/09/1997	27.44	27.44
25/09/1997	25.78	25.78
27/09/1997	26.11	26.11
07/10/1997	22.44	22.44
13/10/1997	24.11	24.11
24/10/1997	22.56	22.56
27/10/1997	22.44	22.44
28/10/1997	21.06	21.06
04/11/1997	21.78	21.78
05/11/1997	23.94	23.94
08/11/1997	24.33	24.33
12/11/1997	24.22	24.22
16/11/1997	21.72	21.72
24/11/1997	22.22	22.22
27/11/1997	25.22	25.22
28/11/1997	21.61	21.61
07/12/1997	20.94	20.94
08/12/1997	22.11	22.11
13/12/1997	23.61	23.61
17/12/1997	26.56	26.56
18/12/1997	19.67	19.67
30/12/1997	23.33	23.33
02/01/1998	23.50	23.50
07/01/1998	22.67	22.67
08/01/1998	23.56	23.56
12/01/1998	22.17	22.17
17/01/1998	21.56	21.56
23/01/1998	25.78	25.78
24/01/1998	23.00	23.00
27/01/1998	23.61	23.61
28/01/1998	26.11	26.11
29/01/1998	25.39	25.39
30/01/1998	21.61	21.61
01/02/1998	26.50	26.50
05/02/1998	27.61	27.61
09/02/1998	23.72	23.72
11/02/1998	22.56	22.56
13/02/1998	23.72	23.72
14/02/1998	20.50	20.50
16/02/1998	22.44	22.44
19/02/1998	23.78	23.78
21/02/1998	26.22	26.22
02/03/1998	26.78	26.78
04/03/1998	24.22	24.22
05/03/1998	25.56	25.56
10/04/1998	24.50	24.50
17/04/1998	24.78	24.78
23/04/1998	24.89	24.89
29/04/1998	28.44	28.44
30/04/1998	23.67	23.67
05/05/1998	20.78	20.78
08/05/1998	24.28	24.28
11/05/1998	24.00	24.00
23/05/1998	26.06	26.06
24/05/1998	25.89	25.89
25/05/1998	25.11	25.11
26/05/1998	23.33	23.33
27/05/1998	22.78	22.78
29/05/1998	23.72	23.72
30/05/1998	25.72	25.72
04/06/1998	26.33	26.33
06/06/1998	22.94	22.94
07/06/1998	21.56	21.56
09/06/1998	22.06	22.06
24/06/1998	22.56	22.56
29/06/1998	22.94	22.94
20/07/1998	21.22	21.22
22/07/1998	24.33	24.33
06/08/1998	20.56	20.56
24/08/1998	19.89	19.89
27/08/1998	19.17	19.17
07/09/1998	22.89	22.89
10/09/1998	24.72	24.72
12/09/1998	26.06	26.06
24/09/1998	25.67	25.67
30/09/1998	22.39	22.39
02/10/1998	22.83	22.83
10/10/1998	26.22	26.22
16/10/1998	22.78	22.78
20/10/1998	25.78	25.78
20/11/1998	25.22	25.22
24/11/1998	26.50	26.50
25/11/1998	22.67	22.67
25/01/1999	26.06	26.06
26/01/1999	24.72	24.72
29/01/1999	26.33	26.33
02/02/1999	24.94	24.94
20/02/1999	26.44	26.44
22/02/1999	25.39	25.39
04/03/1999	22.00	22.00
23/03/1999	25.11	25.11
08/04/1999	22.50	22.50
06/06/1999	24.61	24.61
10/06/1999	25.39	25.39
21/06/1999	22.78	22.78
22/06/1999	26.61	26.61
25/06/1999	23.78	23.78
01/07/1999	24.72	24.72
04/07/1999	24.83	24.83
26/07/1999	24.50	24.50
04/08/1999	24.06	24.06
14/08/1999	20.67	20.67
24/08/1999	22.28	22.28
02/09/1999	19.17	19.17
21/12/1995	27.00	27.00
31/12/1995	26.61	26.61
23/01/1996	29.17	29.17
13/03/1996	27.44	27.44
18/03/1996	23.94	23.94
21/03/1996	22.78	22.78
12/04/1996	27.50	27.50
16/04/1996	25.94	25.94
17/04/1996	24.61	24.61
22/04/1996	27.17	27.17
23/04/1996	25.33	25.33
07/06/1996	21.06	21.06
13/06/1996	22.61	22.61
14/06/1996	22.33	22.33
17/06/1996	23.11	23.11
18/06/1996	21.67	21.67
12/07/1996	25.56	25.56
16/07/1996	19.44	19.44
19/07/1996	21.50	21.50
21/07/1996	23.22	23.22
30/08/1996	21.50	21.50
26/09/1996	23.44	23.44
03/10/1996	26.33	26.33
04/10/1996	25.17	25.17
05/10/1996	26.00	26.00
07/10/1996	24.94	24.94
10/10/1996	25.22	25.22
13/10/1996	25.78	25.78
14/10/1996	27.44	27.44
15/10/1996	26.00	26.00
22/10/1996	21.44	21.44
24/10/1996	22.11	22.11
25/10/1996	26.17	26.17
06/11/1996	25.22	25.22
08/11/1996	24.78	24.78
12/11/1996	26.78	26.78
21/11/1996	24.94	24.94
24/11/1996	22.94	22.94
28/11/1996	21.00	21.00
29/11/1996	23.33	23.33
08/12/1996	21.50	21.50
10/12/1996	23.78	23.78
12/12/1996	29.17	29.17
13/12/1996	27.06	27.06
14/12/1996	23.94	23.94
06/07/1997	22.28	22.28
11/07/1997	21.44	21.44
17/07/1997	26.17	26.17
18/07/1997	22.67	22.67
21/07/1997	25.11	25.11
22/07/1997	26.50	26.50
23/07/1997	25.83	25.83
24/07/1997	24.61	24.61
25/07/1997	25.06	25.06
28/07/1997	27.44	27.44
29/07/1997	23.28	23.28
12/09/1997	26.22	26.22
19/09/1997	28.28	28.28
22/09/1997	27.72	27.72
23/09/1997	28.39	28.39
25/09/1997	26.72	26.72
02/10/1997	25.78	25.78
13/10/1997	22.67	22.67
23/10/1997	27.11	27.11
27/10/1997	23.22	23.22
28/10/1997	21.44	21.44
04/11/1997	22.17	22.17
05/11/1997	20.83	20.83
12/11/1997	23.56	23.56
20/11/1997	25.22	25.22
07/12/1997	21.44	21.44
08/12/1997	23.78	23.78
18/12/1997	19.00	19.00
19/12/1997	21.22	21.22
21/12/1997	22.39	22.39
30/12/1997	23.78	23.78
02/01/1998	23.33	23.33
07/01/1998	22.11	22.11
08/01/1998	22.06	22.06
12/01/1998	22.56	22.56
13/01/1998	22.22	22.22
16/01/1998	23.56	23.56
17/01/1998	23.83	23.83
22/01/1998	26.67	26.67
23/01/1998	27.28	27.28
24/01/1998	24.22	24.22
01/02/1998	23.22	23.22
05/02/1998	28.89	28.89
09/02/1998	27.56	27.56
11/02/1998	23.22	23.22
01/01/1994	18.44	18.44
02/01/1994	18.17	18.17
03/01/1994	21.44	21.44
04/01/1994	19.56	19.56
05/01/1994	19.28	19.28
06/01/1994	15.89	15.89
07/01/1994	17.94	17.94
08/01/1994	17.78	17.78
09/01/1994	19.72	19.72
10/01/1994	20.94	20.94
11/01/1994	20.94	20.94
12/01/1994	17.17	17.17
13/01/1994	21.94	21.94
14/01/1994	19.33	19.33
15/01/1994	20.06	20.06
16/01/1994	17.67	17.67
17/01/1994	15.28	15.28
18/01/1994	18.50	18.50
19/01/1994	19.22	19.22
20/01/1994	17.50	17.50
21/01/1994	20.39	20.39
22/01/1994	22.28	22.28
23/01/1994	21.61	21.61
24/01/1994	21.06	21.06
25/01/1994	21.17	21.17
26/01/1994	18.89	18.89
27/01/1994	20.89	20.89
28/01/1994	21.61	21.61
29/01/1994	21.72	21.72
30/01/1994	20.83	20.83
31/01/1994	21.78	21.78
02/02/1994	22.94	22.94
03/02/1994	19.72	19.72
04/02/1994	20.61	20.61
05/02/1994	20.00	20.00
06/02/1994	15.67	15.67
07/02/1994	19.56	19.56
08/02/1994	17.33	17.33
09/02/1994	19.83	19.83
10/02/1994	18.50	18.50
11/02/1994	17.67	17.67
12/02/1994	18.94	18.94
13/02/1994	18.17	18.17
14/02/1994	17.44	17.44
15/02/1994	17.94	17.94
16/02/1994	18.72	18.72
17/02/1994	21.28	21.28
18/02/1994	17.89	17.89
19/02/1994	21.72	21.72
20/02/1994	19.94	19.94
21/02/1994	16.22	16.22
22/02/1994	20.33	20.33
23/02/1994	18.67	18.67
24/02/1994	18.67	18.67
25/02/1994	19.11	19.11
26/02/1994	17.11	17.11
27/02/1994	17.44	17.44
28/02/1994	21.89	21.89
01/03/1994	19.89	19.89
02/03/1994	21.44	21.44
03/03/1994	21.72	21.72
04/03/1994	15.89	15.89
05/03/1994	16.06	16.06
06/03/1994	17.00	17.00
07/03/1994	20.28	20.28
08/03/1994	19.44	19.44
09/03/1994	21.78	21.78
10/03/1994	17.72	17.72
11/03/1994	21.33	21.33
12/03/1994	17.56	17.56
13/03/1994	17.50	17.50
14/03/1994	18.83	18.83
15/03/1994	15.17	15.17
16/03/1994	17.11	17.11
17/03/1994	17.33	17.33
18/03/1994	18.61	18.61
19/03/1994	17.56	17.56
20/03/1994	17.94	17.94
21/03/1994	18.78	18.78
22/03/1994	19.61	19.61
23/03/1994	21.06	21.06
24/03/1994	19.67	19.67
25/03/1994	15.22	15.22
26/03/1994	17.39	17.39
27/03/1994	18.33	18.33
28/03/1994	17.61	17.61
29/03/1994	20.22	20.22
30/03/1994	17.89	17.89
31/03/1994	17.94	17.94
01/04/1994	20.06	20.06
02/04/1994	19.39	19.39
03/04/1994	19.78	19.78
04/04/1994	20.89	20.89
05/04/1994	19.28	19.28
06/04/1994	15.94	15.94
07/04/1994	17.56	17.56
08/04/1994	17.78	17.78
09/04/1994	18.22	18.22
10/04/1994	20.94	20.94
11/04/1994	19.39	19.39
12/04/1994	20.28	20.28
13/04/1994	20.72	20.72
14/04/1994	19.33	19.33
15/04/1994	17.00	17.00
16/04/1994	20.44	20.44
17/04/1994	17.78	17.78
18/04/1994	19.61	19.61
19/04/1994	18.22	18.22
20/04/1994	17.89	17.89
21/04/1994	15.61	15.61
22/04/1994	16.22	16.22
23/04/1994	17.56	17.56
24/04/1994	18.00	18.00
25/04/1994	17.00	17.00
26/04/1994	15.44	15.44
27/04/1994	16.56	16.56
28/04/1994	17.83	17.83
29/04/1994	17.78	17.78
30/04/1994	15.89	15.89
01/05/1994	17.61	17.61
02/05/1994	15.78	15.78
03/05/1994	17.39	17.39
04/05/1994	18.78	18.78
05/05/1994	18.94	18.94
06/05/1994	15.39	15.39
07/05/1994	18.78	18.78
08/05/1994	17.67	17.67
09/05/1994	17.72	17.72
10/05/1994	18.72	18.72
11/05/1994	16.83	16.83
12/05/1994	16.22	16.22
13/05/1994	19.00	19.00
14/05/1994	16.89	16.89
15/05/1994	17.11	17.11
16/05/1994	16.22	16.22
17/05/1994	16.44	16.44
18/05/1994	16.67	16.67
19/05/1994	16.94	16.94
20/05/1994	17.44	17.44
21/05/1994	17.72	17.72
22/05/1994	16.94	16.94
23/05/1994	16.89	16.89
24/05/1994	20.00	20.00
25/05/1994	18.22	18.22
26/05/1994	17.94	17.94
27/05/1994	15.67	15.67
28/05/1994	15.61	15.61
29/05/1994	16.89	16.89
30/05/1994	16.06	16.06
31/05/1994	16.50	16.50
01/06/1994	15.94	15.94
02/06/1994	14.67	14.67
03/06/1994	16.50	16.50
04/06/1994	16.56	16.56
05/06/1994	15.39	15.39
06/06/1994	16.11	16.11
07/06/1994	16.17	16.17
08/06/1994	15.44	15.44
09/06/1994	15.67	15.67
10/06/1994	15.33	15.33
11/06/1994	14.56	14.56
12/06/1994	15.78	15.78
13/06/1994	15.28	15.28
14/06/1994	15.78	15.78
15/06/1994	14.44	14.44
16/06/1994	15.33	15.33
17/06/1994	16.39	16.39
18/06/1994	16.00	16.00
19/06/1994	15.72	15.72
20/06/1994	16.83	16.83
21/06/1994	18.89	18.89
22/06/1994	17.00	17.00
23/06/1994	15.89	15.89
24/06/1994	15.06	15.06
25/06/1994	15.28	15.28
26/06/1994	16.44	16.44
27/06/1994	16.61	16.61
28/06/1994	15.78	15.78
29/06/1994	14.00	14.00
30/06/1994	15.61	15.61
01/07/1994	14.94	14.94
02/07/1994	15.39	15.39
03/07/1994	15.11	15.11
04/07/1994	14.33	14.33
05/07/1994	13.78	13.78
06/07/1994	15.06	15.06
07/07/1994	14.61	14.61
08/07/1994	16.28	16.28
09/07/1994	16.17	16.17
10/07/1994	16.50	16.50
11/07/1994	17.11	17.11
12/07/1994	17.06	17.06
13/07/1994	15.78	15.78
14/07/1994	15.17	15.17
15/07/1994	14.39	14.39
16/07/1994	15.67	15.67
17/07/1994	14.33	14.33
18/07/1994	14.00	14.00
19/07/1994	16.06	16.06
20/07/1994	16.17	16.17
21/07/1994	15.89	15.89
22/07/1994	16.67	16.67
23/07/1994	16.61	16.61
24/07/1994	17.39	17.39
25/07/1994	16.33	16.33
26/07/1994	15.22	15.22
27/07/1994	15.67	15.67
28/07/1994	16.00	16.00
29/07/1994	15.33	15.33
30/07/1994	15.39	15.39
31/07/1994	15.44	15.44
01/08/1994	15.06	15.06
02/08/1994	15.00	15.00
03/08/1994	16.28	16.28
04/08/1994	15.94	15.94
05/08/1994	15.44	15.44
06/08/1994	15.06	15.06
07/08/1994	16.89	16.89
08/08/1994	14.89	14.89
09/08/1994	14.83	14.83
10/08/1994	15.28	15.28
11/08/1994	15.00	15.00
12/08/1994	16.17	16.17
13/08/1994	15.72	15.72
14/08/1994	15.22	15.22
15/08/1994	14.11	14.11
16/08/1994	16.33	16.33
17/08/1994	17.72	17.72
18/08/1994	15.28	15.28
19/08/1994	15.06	15.06
20/08/1994	14.67	14.67
21/08/1994	16.39	16.39
22/08/1994	16.33	16.33
23/08/1994	14.72	14.72
24/08/1994	15.28	15.28
25/08/1994	15.50	15.50
26/08/1994	14.83	14.83
27/08/1994	15.00	15.00
28/08/1994	15.89	15.89
29/08/1994	15.61	15.61
30/08/1994	16.00	16.00
31/08/1994	14.94	14.94
01/09/1994	15.06	15.06
02/09/1994	14.83	14.83
03/09/1994	14.78	14.78
04/09/1994	14.39	14.39
05/09/1994	15.11	15.11
06/09/1994	14.83	14.83
07/09/1994	15.44	15.44
08/09/1994	17.33	17.33
09/09/1994	16.61	16.61
10/09/1994	15.72	15.72
11/09/1994	16.06	16.06
12/09/1994	15.28	15.28
13/09/1994	16.17	16.17
14/09/1994	16.94	16.94
15/09/1994	17.33	17.33
16/09/1994	15.61	15.61
17/09/1994	17.56	17.56
18/09/1994	16.11	16.11
19/09/1994	17.22	17.22
20/09/1994	16.06	16.06
21/09/1994	16.72	16.72
22/09/1994	16.22	16.22
23/09/1994	17.94	17.94
24/09/1994	16.56	16.56
25/09/1994	17.00	17.00
26/09/1994	16.94	16.94
27/09/1994	16.89	16.89
28/09/1994	17.06	17.06
29/09/1994	16.44	16.44
30/09/1994	17.17	17.17
01/10/1994	17.78	17.78
02/10/1994	18.50	18.50
03/10/1994	16.22	16.22
04/10/1994	18.22	18.22
05/10/1994	18.00	18.00
06/10/1994	17.89	17.89
07/10/1994	17.56	17.56
08/10/1994	17.94	17.94
09/10/1994	18.78	18.78
10/10/1994	18.61	18.61
11/10/1994	16.67	16.67
12/10/1994	17.06	17.06
13/10/1994	17.22	17.22
14/10/1994	16.17	16.17
15/10/1994	17.33	17.33
16/10/1994	17.28	17.28
17/10/1994	17.61	17.61
18/10/1994	17.83	17.83
19/10/1994	18.17	18.17
20/10/1994	18.33	18.33
21/10/1994	17.11	17.11
22/10/1994	17.50	17.50
23/10/1994	16.89	16.89
24/10/1994	17.00	17.00
25/10/1994	17.44	17.44
26/10/1994	18.44	18.44
27/10/1994	17.33	17.33
28/10/1994	17.17	17.17
29/10/1994	16.94	16.94
30/10/1994	17.78	17.78
31/10/1994	17.78	17.78
01/11/1994	17.11	17.11
02/11/1994	16.67	16.67
03/11/1994	16.50	16.50
04/11/1994	16.83	16.83
05/11/1994	17.89	17.89
06/11/1994	17.56	17.56
07/11/1994	17.11	17.11
08/11/1994	16.94	16.94
09/11/1994	15.94	15.94
10/11/1994	16.50	16.50
11/11/1994	17.00	17.00
12/11/1994	16.94	16.94
13/11/1994	17.50	17.50
14/11/1994	16.28	16.28
15/11/1994	16.56	16.56
16/11/1994	16.44	16.44
17/11/1994	16.61	16.61
18/11/1994	16.50	16.50
19/11/1994	15.72	15.72
20/11/1994	16.22	16.22
21/11/1994	15.11	15.11
22/11/1994	16.72	16.72
23/11/1994	18.17	18.17
24/11/1994	17.33	17.33
25/11/1994	19.22	19.22
26/11/1994	18.33	18.33
27/11/1994	17.06	17.06
28/11/1994	17.78	17.78
29/11/1994	18.00	18.00
30/11/1994	16.00	16.00
01/12/1994	17.00	17.00
02/12/1994	17.50	17.50
03/12/1994	17.22	17.22
04/12/1994	17.11	17.11
05/12/1994	15.89	15.89
06/12/1994	15.83	15.83
07/12/1994	16.06	16.06
08/12/1994	16.11	16.11
09/12/1994	15.94	15.94
10/12/1994	16.06	16.06
11/12/1994	16.56	16.56
12/12/1994	15.67	15.67
13/12/1994	16.06	16.06
14/12/1994	16.94	16.94
15/12/1994	16.94	16.94
16/12/1994	16.44	16.44
17/12/1994	16.72	16.72
18/12/1994	19.06	19.06
19/12/1994	17.17	17.17
20/12/1994	16.17	16.17
21/12/1994	17.78	17.78
22/12/1994	17.78	17.78
23/12/1994	15.89	15.89
24/12/1994	18.83	18.83
25/12/1994	17.67	17.67
26/12/1994	17.78	17.78
27/12/1994	17.83	17.83
28/12/1994	15.83	15.83
29/12/1994	16.56	16.56
30/12/1994	17.78	17.78
31/12/1994	13.83	13.83
01/01/1995	17.22	17.22
02/01/1995	17.11	17.11
03/01/1995	19.17	19.17
04/01/1995	20.06	20.06
05/01/1995	19.06	19.06
06/01/1995	19.39	19.39
07/01/1995	19.61	19.61
08/01/1995	19.44	19.44
09/01/1995	18.00	18.00
10/01/1995	21.39	21.39
11/01/1995	19.17	19.17
12/01/1995	17.00	17.00
13/01/1995	17.83	17.83
14/01/1995	18.22	18.22
15/01/1995	18.06	18.06
16/01/1995	19.56	19.56
17/01/1995	17.61	17.61
18/01/1995	18.44	18.44
19/01/1995	19.06	19.06
20/01/1995	20.33	20.33
21/01/1995	20.61	20.61
22/01/1995	21.22	21.22
23/01/1995	18.17	18.17
24/01/1995	19.06	19.06
25/01/1995	18.89	18.89
26/01/1995	18.00	18.00
27/01/1995	18.78	18.78
28/01/1995	17.28	17.28
29/01/1995	18.94	18.94
30/01/1995	19.83	19.83
31/01/1995	19.89	19.89
01/02/1995	18.94	18.94
02/02/1995	19.89	19.89
03/02/1995	19.83	19.83
04/02/1995	20.17	20.17
05/02/1995	24.28	24.28
06/02/1995	21.72	21.72
07/02/1995	22.17	22.17
08/02/1995	15.33	15.33
09/02/1995	16.89	16.89
10/02/1995	18.00	18.00
11/02/1995	17.67	17.67
12/02/1995	14.94	14.94
13/02/1995	16.28	16.28
14/02/1995	20.11	20.11
15/02/1995	17.11	17.11
16/02/1995	18.39	18.39
17/02/1995	18.17	18.17
18/02/1995	18.06	18.06
19/02/1995	18.11	18.11
20/02/1995	17.44	17.44
21/02/1995	18.50	18.50
22/02/1995	19.50	19.50
23/02/1995	19.94	19.94
24/02/1995	19.44	19.44
25/02/1995	18.56	18.56
26/02/1995	18.56	18.56
27/02/1995	18.94	18.94
28/02/1995	17.44	17.44
01/03/1995	17.89	17.89
02/03/1995	17.67	17.67
03/03/1995	15.67	15.67
04/03/1995	17.28	17.28
05/03/1995	18.67	18.67
06/03/1995	18.39	18.39
07/03/1995	18.89	18.89
08/03/1995	19.22	19.22
09/03/1995	17.50	17.50
10/03/1995	18.72	18.72
11/03/1995	19.50	19.50
12/03/1995	18.89	18.89
13/03/1995	17.72	17.72
14/03/1995	17.28	17.28
15/03/1995	18.17	18.17
16/03/1995	18.83	18.83
17/03/1995	16.61	16.61
18/03/1995	17.67	17.67
19/03/1995	17.61	17.61
20/03/1995	18.44	18.44
21/03/1995	19.06	19.06
22/03/1995	19.89	19.89
23/03/1995	16.50	16.50
24/03/1995	16.94	16.94
25/03/1995	17.83	17.83
26/03/1995	18.50	18.50
27/03/1995	17.67	17.67
28/03/1995	19.39	19.39
29/03/1995	18.17	18.17
30/03/1995	19.22	19.22
31/03/1995	17.83	17.83
01/04/1995	20.28	20.28
02/04/1995	20.06	20.06
03/04/1995	19.56	19.56
04/04/1995	18.22	18.22
05/04/1995	18.44	18.44
06/04/1995	18.83	18.83
07/04/1995	17.83	17.83
08/04/1995	17.67	17.67
09/04/1995	18.06	18.06
10/04/1995	18.61	18.61
11/04/1995	17.67	17.67
12/04/1995	18.39	18.39
13/04/1995	18.06	18.06
14/04/1995	18.00	18.00
15/04/1995	19.39	19.39
16/04/1995	19.89	19.89
17/04/1995	19.28	19.28
18/04/1995	18.67	18.67
19/04/1995	19.28	19.28
20/04/1995	18.67	18.67
21/04/1995	18.56	18.56
22/04/1995	18.44	18.44
23/04/1995	20.22	20.22
24/04/1995	22.89	22.89
25/04/1995	17.94	17.94
26/04/1995	18.11	18.11
27/04/1995	17.17	17.17
28/04/1995	17.28	17.28
29/04/1995	16.56	16.56
